X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-2.990000e-03,5.000000e-06
0,5.60e-01,-5.20e-01,
1,4.40e-01,-6.40e-01,
2,5.20e-01,-5.60e-01,
3,4.00e-01,-6.80e-01,
4,4.80e-01,-7.20e-01,
5,3.60e-01,-6.00e-01,
6,4.00e-01,-6.40e-01,
7,2.80e-01,-8.00e-01,
8,3.20e-01,-7.20e-01,
9,2.00e-01,-8.40e-01,
10,2.80e-01,-7.60e-01,
11,1.60e-01,-9.20e-01,
12,2.00e-01,-8.40e-01,
13,8.00e-02,-9.60e-01,
14,1.60e-01,-8.80e-01,
15,4.00e-02,-1.04e+00,
16,8.00e-02,-9.60e-01,
17,-4.00e-02,-1.12e+00,
18,0.00e+00,-1.04e+00,
19,-1.20e-01,-1.24e+00,
20,-8.00e-02,-1.12e+00,
21,-2.80e-01,-1.32e+00,
22,-2.00e-01,-1.24e+00,
23,-3.60e-01,-1.48e+00,
24,-2.80e-01,-1.40e+00,
25,-4.80e-01,-1.60e+00,
26,-4.00e-01,-1.52e+00,
27,-6.00e-01,-1.76e+00,
28,-5.20e-01,-1.64e+00,
29,-7.20e-01,-1.88e+00,
30,-6.80e-01,-1.80e+00,
31,-9.20e-01,-2.04e+00,
32,-8.40e-01,-1.96e+00,
33,-1.04e+00,-2.16e+00,
34,-1.00e+00,-2.08e+00,
35,-1.20e+00,-2.28e+00,
36,-1.16e+00,-2.16e+00,
37,-1.40e+00,-2.36e+00,
38,-1.36e+00,-2.36e+00,
39,-1.60e+00,-2.20e+00,
40,-1.52e+00,-2.40e+00,
41,-1.76e+00,-2.20e+00,
42,-1.72e+00,-2.32e+00,
43,-1.96e+00,-2.08e+00,
44,-1.88e+00,-2.20e+00,
45,-2.12e+00,-1.88e+00,
46,-2.00e+00,-2.00e+00,
47,-2.24e+00,-1.68e+00,
48,-2.16e+00,-1.76e+00,
49,-2.36e+00,-1.44e+00,
50,-2.28e+00,-1.56e+00,
51,-2.48e+00,-1.16e+00,
52,-2.36e+00,-1.24e+00,
53,-2.56e+00,-9.20e-01,
54,-2.44e+00,-1.04e+00,
55,-2.60e+00,-7.60e-01,
56,-2.48e+00,-8.00e-01,
57,-2.64e+00,-5.20e-01,
58,-2.52e+00,-6.00e-01,
59,-2.68e+00,-4.00e-01,
60,-2.56e+00,-4.80e-01,
61,-2.68e+00,-2.80e-01,
62,-2.68e+00,-3.60e-01,
63,-2.56e+00,-2.00e-01,
64,-2.56e+00,-2.80e-01,
65,-2.68e+00,-1.20e-01,
66,-2.68e+00,-2.00e-01,
67,-2.56e+00,-8.00e-02,
68,-2.68e+00,-1.60e-01,
69,-2.56e+00,0.00e+00,
70,-2.56e+00,-8.00e-02,
71,-2.68e+00,4.00e-02,
72,-2.68e+00,-4.00e-02,
73,-2.52e+00,8.00e-02,
74,-2.52e+00,0.00e+00,
75,-2.64e+00,8.00e-02,
