X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.000000e-04,1.000000e-06
0,7.20e-01,-6.00e-01,
1,7.60e-01,-7.20e-01,
2,7.60e-01,-6.40e-01,
3,7.20e-01,-8.00e-01,
4,7.60e-01,-7.20e-01,
5,6.80e-01,-8.80e-01,
6,7.60e-01,-8.00e-01,
7,6.80e-01,-9.20e-01,
8,7.20e-01,-8.80e-01,
9,6.80e-01,-1.00e+00,
10,7.20e-01,-9.20e-01,
11,6.40e-01,-1.04e+00,
12,6.40e-01,-9.60e-01,
13,7.20e-01,-1.12e+00,
14,6.40e-01,-1.00e+00,
15,6.80e-01,-1.16e+00,
16,6.80e-01,-1.08e+00,
17,6.00e-01,-1.24e+00,
18,6.00e-01,-1.12e+00,
19,6.00e-01,-1.28e+00,
20,6.00e-01,-1.20e+00,
21,5.20e-01,-1.36e+00,
22,6.00e-01,-1.28e+00,
23,5.20e-01,-1.40e+00,
24,5.60e-01,-1.32e+00,
25,5.20e-01,-1.44e+00,
26,5.60e-01,-1.36e+00,
27,4.80e-01,-1.48e+00,
28,5.20e-01,-1.40e+00,
29,4.80e-01,-1.52e+00,
30,5.20e-01,-1.44e+00,
31,4.40e-01,-1.60e+00,
32,4.80e-01,-1.48e+00,
33,4.40e-01,-1.64e+00,
34,4.80e-01,-1.52e+00,
35,4.00e-01,-1.68e+00,
36,4.40e-01,-1.56e+00,
37,3.60e-01,-1.68e+00,
38,4.40e-01,-1.60e+00,
39,3.60e-01,-1.76e+00,
40,4.00e-01,-1.64e+00,
41,3.20e-01,-1.76e+00,
42,4.00e-01,-1.68e+00,
43,3.20e-01,-1.84e+00,
44,3.60e-01,-1.76e+00,
45,2.80e-01,-1.84e+00,
46,3.60e-01,-1.76e+00,
47,2.80e-01,-1.88e+00,
48,3.20e-01,-1.80e+00,
49,2.40e-01,-1.92e+00,
50,2.80e-01,-1.84e+00,
51,2.40e-01,-1.92e+00,
52,2.80e-01,-1.84e+00,
53,2.00e-01,-1.96e+00,
54,2.40e-01,-1.88e+00,
55,1.60e-01,-1.96e+00,
56,2.40e-01,-1.88e+00,
57,1.60e-01,-2.00e+00,
58,2.00e-01,-2.00e+00,
59,1.20e-01,-1.88e+00,
60,1.60e-01,-1.92e+00,
61,8.00e-02,-2.04e+00,
62,8.00e-02,-1.92e+00,
63,1.60e-01,-2.04e+00,
64,8.00e-02,-1.92e+00,
65,0.00e+00,-2.04e+00,
66,8.00e-02,-2.04e+00,
67,-4.00e-02,-1.92e+00,
68,4.00e-02,-1.96e+00,
69,-4.00e-02,-2.04e+00,
70,0.00e+00,-2.04e+00,
71,-8.00e-02,-1.92e+00,
72,0.00e+00,-1.96e+00,
73,-8.00e-02,-2.04e+00,
74,-4.00e-02,-2.04e+00,
75,-1.20e-01,-1.92e+00,
76,-8.00e-02,-2.04e+00,
77,-1.60e-01,-1.92e+00,
78,-8.00e-02,-2.04e+00,
79,-1.60e-01,-1.92e+00,
80,-1.20e-01,-1.92e+00,
81,-2.00e-01,-2.04e+00,
82,-1.20e-01,-2.00e+00,
83,-2.00e-01,-1.88e+00,
84,-1.60e-01,-2.00e+00,
85,-2.40e-01,-1.88e+00,
86,-2.00e-01,-1.88e+00,
87,-2.80e-01,-2.00e+00,
88,-2.80e-01,-1.96e+00,
89,-2.00e-01,-1.84e+00,
90,-2.40e-01,-1.84e+00,
91,-3.20e-01,-1.96e+00,
92,-3.20e-01,-1.92e+00,
93,-2.40e-01,-1.80e+00,
94,-2.80e-01,-1.88e+00,
95,-3.60e-01,-1.76e+00,
96,-3.20e-01,-1.88e+00,
97,-4.00e-01,-1.76e+00,
98,-4.00e-01,-1.84e+00,
99,-3.20e-01,-1.68e+00,
100,-3.60e-01,-1.80e+00,
101,-4.80e-01,-1.64e+00,
102,-4.80e-01,-1.72e+00,
103,-3.60e-01,-1.60e+00,
104,-4.40e-01,-1.60e+00,
105,-5.20e-01,-1.72e+00,
106,-4.40e-01,-1.68e+00,
107,-5.20e-01,-1.56e+00,
108,-4.80e-01,-1.64e+00,
109,-5.60e-01,-1.52e+00,
110,-4.80e-01,-1.60e+00,
111,-5.60e-01,-1.48e+00,
112,-5.20e-01,-1.56e+00,
113,-6.00e-01,-1.40e+00,
114,-5.20e-01,-1.52e+00,
115,-6.00e-01,-1.36e+00,
116,-6.00e-01,-1.44e+00,
117,-5.60e-01,-1.32e+00,
118,-5.60e-01,-1.40e+00,
119,-6.40e-01,-1.28e+00,
120,-5.60e-01,-1.32e+00,
121,-6.40e-01,-1.16e+00,
122,-6.00e-01,-1.28e+00,
123,-6.80e-01,-1.16e+00,
124,-6.00e-01,-1.20e+00,
