X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-5.999900e-01,1.000000e-03
0,-2.96e+00,-1.72e+00,
1,1.28e+00,2.40e+00,
2,1.28e+00,0.00e+00,
3,-8.00e-02,-2.40e-01,
4,-2.88e+00,-1.68e+00,
5,1.28e+00,2.40e+00,
6,8.00e-01,-4.00e-02,
7,-2.96e+00,-1.72e+00,
8,-2.80e+00,2.40e+00,
9,1.36e+00,-1.60e-01,
10,6.40e-01,-1.72e+00,
11,-2.96e+00,1.00e+00,
12,-9.60e-01,2.36e+00,
13,1.28e+00,-2.00e-01,
14,-2.96e+00,-1.68e+00,
15,1.36e+00,2.36e+00,
16,1.04e+00,0.00e+00,
17,-8.00e-02,-2.80e-01,
18,-2.88e+00,-1.68e+00,
19,1.28e+00,2.24e+00,
20,8.00e-01,-4.00e-02,
21,-1.12e+00,-1.04e+00,
22,-2.88e+00,-1.64e+00,
23,1.28e+00,2.36e+00,
24,7.20e-01,-1.60e+00,
25,-2.88e+00,2.40e-01,
26,-2.40e+00,2.44e+00,
27,1.36e+00,-1.60e-01,
28,4.80e-01,-1.64e+00,
29,-2.88e+00,1.84e+00,
30,8.00e-02,2.36e+00,
31,1.36e+00,-2.00e-01,
32,-2.88e+00,-1.60e+00,
33,1.36e+00,2.40e+00,
34,1.28e+00,0.00e+00,
35,2.40e-01,-2.00e-01,
36,-2.80e+00,-1.56e+00,
37,1.36e+00,2.40e+00,
38,1.20e+00,0.00e+00,
39,8.00e-02,-2.00e-01,
40,-2.88e+00,-1.52e+00,
41,1.36e+00,2.40e+00,
42,1.04e+00,4.00e-02,
43,0.00e+00,-2.00e-01,
44,-2.88e+00,-1.56e+00,
45,1.36e+00,2.40e+00,
46,1.04e+00,0.00e+00,
47,8.00e-02,-2.00e-01,
48,-2.88e+00,-1.52e+00,
49,1.36e+00,2.40e+00,
50,1.04e+00,0.00e+00,
51,8.00e-02,-2.00e-01,
52,-2.80e+00,-1.48e+00,
53,1.36e+00,2.40e+00,
54,1.12e+00,0.00e+00,
55,1.60e-01,-2.00e-01,
56,-1.60e-01,-1.60e-01,
57,4.00e-01,1.60e-01,
58,4.00e-01,-1.52e+00,
59,-2.88e+00,3.20e-01,
60,-1.92e+00,2.40e+00,
61,1.36e+00,-1.60e-01,
62,4.80e-01,-2.00e-01,
63,-2.40e-01,4.00e-02,
64,-1.60e-01,2.00e-01,
65,4.80e-01,-1.60e-01,
66,-4.00e-01,-2.00e-01,
67,5.60e-01,3.20e-01,
68,4.00e-01,-1.60e-01,
69,-8.00e-02,8.00e-02,
70,4.00e-01,-1.60e-01,
71,0.00e+00,8.00e-02,
72,2.40e-01,-1.20e-01,
73,8.00e-02,8.00e-02,
74,8.00e-02,8.00e-02,
75,2.40e-01,-1.60e-01,
76,8.00e-02,-1.20e-01,
77,2.40e-01,8.00e-02,
78,8.00e-02,-1.20e-01,
79,2.40e-01,4.00e-02,
80,8.00e-02,8.00e-02,
81,3.20e-01,-1.20e-01,
82,2.40e-01,-1.20e-01,
83,8.00e-02,4.00e-02,
84,2.40e-01,4.00e-02,
85,8.00e-02,-1.60e-01,
86,2.40e-01,-1.20e-01,
87,8.00e-02,8.00e-02,
88,8.00e-02,4.00e-02,
89,2.40e-01,-1.60e-01,
90,2.40e-01,8.00e-02,
91,8.00e-02,-1.60e-01,
92,8.00e-02,8.00e-02,
93,2.40e-01,-1.20e-01,
94,8.00e-02,4.00e-02,
95,2.40e-01,-1.60e-01,
96,2.40e-01,4.00e-02,
97,8.00e-02,-1.60e-01,
98,2.40e-01,4.00e-02,
99,8.00e-02,-1.60e-01,
100,2.40e-01,-1.60e-01,
101,8.00e-02,4.00e-02,
102,2.40e-01,4.00e-02,
103,1.60e-01,-1.20e-01,
104,2.40e-01,4.00e-02,
105,1.60e-01,-1.20e-01,
106,2.40e-01,4.00e-02,
107,8.00e-02,-1.60e-01,
108,2.40e-01,-8.00e-02,
109,8.00e-02,4.00e-02,
110,2.40e-01,-1.20e-01,
111,8.00e-02,4.00e-02,
112,8.00e-02,-1.60e-01,
113,2.40e-01,4.00e-02,
114,2.40e-01,4.00e-02,
115,8.00e-02,-1.60e-01,
116,2.40e-01,-1.20e-01,
117,8.00e-02,4.00e-02,
118,8.00e-02,4.00e-02,
119,2.40e-01,-1.20e-01,
120,2.40e-01,-1.20e-01,
121,8.00e-02,8.00e-02,
122,1.60e-01,4.00e-02,
123,2.40e-01,-1.20e-01,
124,2.40e-01,4.00e-02,
125,8.00e-02,-1.20e-01,
126,2.40e-01,4.00e-02,
127,8.00e-02,-1.60e-01,
128,2.40e-01,-1.20e-01,
129,8.00e-02,4.00e-02,
130,8.00e-02,4.00e-02,
131,2.40e-01,-1.60e-01,
132,2.40e-01,4.00e-02,
133,8.00e-02,-1.20e-01,
134,2.40e-01,-1.20e-01,
135,8.00e-02,4.00e-02,
136,2.40e-01,-1.20e-01,
137,8.00e-02,4.00e-02,
138,2.40e-01,-1.20e-01,
139,8.00e-02,4.00e-02,
140,8.00e-02,8.00e-02,
141,2.40e-01,-1.60e-01,
142,1.60e-01,8.00e-02,
143,2.40e-01,-1.20e-01,
144,1.60e-01,4.00e-02,
145,2.40e-01,-1.60e-01,
146,1.60e-01,8.00e-02,
147,2.40e-01,-1.20e-01,
148,2.40e-01,-1.20e-01,
149,8.00e-02,8.00e-02,
150,8.00e-02,4.00e-02,
151,2.40e-01,-1.60e-01,
152,2.40e-01,4.00e-02,
153,1.60e-01,-1.20e-01,
154,2.40e-01,4.00e-02,
155,8.00e-02,-1.20e-01,
156,8.00e-02,8.00e-02,
157,2.40e-01,-1.20e-01,
158,2.40e-01,4.00e-02,
159,8.00e-02,-1.20e-01,
160,8.00e-02,4.00e-02,
161,2.40e-01,-1.20e-01,
162,2.40e-01,-1.20e-01,
163,8.00e-02,4.00e-02,
164,8.00e-02,-1.20e-01,
165,2.40e-01,8.00e-02,
166,8.00e-02,-1.20e-01,
167,2.40e-01,8.00e-02,
168,8.00e-02,4.00e-02,
169,2.40e-01,-1.60e-01,
170,8.00e-02,-1.20e-01,
171,2.40e-01,4.00e-02,
172,8.00e-02,8.00e-02,
173,2.40e-01,-1.20e-01,
174,8.00e-02,-1.20e-01,
175,2.40e-01,4.00e-02,
176,8.00e-02,8.00e-02,
177,2.40e-01,-1.60e-01,
178,8.00e-02,4.00e-02,
179,1.60e-01,-1.60e-01,
180,1.60e-01,-1.20e-01,
181,8.00e-02,8.00e-02,
182,1.60e-01,8.00e-02,
183,8.00e-02,-1.20e-01,
184,1.60e-01,-1.20e-01,
185,0.00e+00,8.00e-02,
186,1.60e-01,4.00e-02,
187,8.00e-02,-1.20e-01,
188,1.60e-01,-1.20e-01,
189,0.00e+00,4.00e-02,
190,0.00e+00,-1.20e-01,
191,1.60e-01,8.00e-02,
192,1.60e-01,-1.20e-01,
193,0.00e+00,8.00e-02,
194,1.60e-01,8.00e-02,
195,0.00e+00,-1.60e-01,
196,1.60e-01,-1.20e-01,
197,0.00e+00,8.00e-02,
198,0.00e+00,-1.20e-01,
199,1.60e-01,8.00e-02,
200,1.60e-01,-1.20e-01,
201,0.00e+00,8.00e-02,
202,0.00e+00,-1.20e-01,
203,1.60e-01,4.00e-02,
204,0.00e+00,4.00e-02,
205,1.60e-01,-1.20e-01,
206,0.00e+00,4.00e-02,
207,1.60e-01,-1.20e-01,
208,1.60e-01,4.00e-02,
209,0.00e+00,-1.20e-01,
210,0.00e+00,-1.60e-01,
211,1.60e-01,8.00e-02,
212,0.00e+00,-1.60e-01,
213,1.60e-01,8.00e-02,
214,8.00e-02,-1.60e-01,
215,0.00e+00,8.00e-02,
216,8.00e-02,-1.20e-01,
217,-8.00e-02,8.00e-02,
218,0.00e+00,4.00e-02,
219,8.00e-02,-1.20e-01,
220,8.00e-02,-1.20e-01,
221,-8.00e-02,4.00e-02,
222,-8.00e-02,4.00e-02,
223,8.00e-02,-1.20e-01,
224,8.00e-02,4.00e-02,
225,-8.00e-02,-1.60e-01,
226,8.00e-02,4.00e-02,
227,-8.00e-02,-1.20e-01,
228,8.00e-02,-1.20e-01,
229,-8.00e-02,4.00e-02,
230,-8.00e-02,-1.60e-01,
231,8.00e-02,4.00e-02,
232,-8.00e-02,8.00e-02,
233,8.00e-02,-1.60e-01,
234,-1.60e-01,-1.20e-01,
235,8.00e-02,8.00e-02,
236,-8.00e-02,-1.60e-01,
237,8.00e-02,8.00e-02,
238,8.00e-02,-1.20e-01,
239,-8.00e-02,4.00e-02,
240,0.00e+00,-1.20e-01,
241,-1.60e-01,8.00e-02,
242,-8.00e-02,4.00e-02,
243,0.00e+00,-1.60e-01,
244,-1.60e-01,8.00e-02,
245,8.00e-02,-1.20e-01,
246,0.00e+00,4.00e-02,
247,-1.60e-01,-1.20e-01,
248,-1.60e-01,4.00e-02,
249,0.00e+00,-1.20e-01,
250,0.00e+00,4.00e-02,
251,-2.40e-01,-1.60e-01,
252,-2.40e-01,8.00e-02,
253,0.00e+00,-1.60e-01,
254,-2.40e-01,1.20e-01,
255,8.00e-02,-2.00e-01,
256,-2.40e-01,4.00e-02,
257,0.00e+00,-1.60e-01,
258,-3.20e-01,-1.20e-01,
259,0.00e+00,8.00e-02,
260,-6.40e-01,-2.00e-01,
261,3.20e-01,3.20e-01,
262,3.20e-01,8.00e-02,
263,-2.80e+00,-1.60e+00,
264,-3.12e+00,-7.20e-01,
265,1.12e+00,2.40e+00,
266,4.00e-01,0.00e+00,
267,-3.12e+00,-1.60e+00,
268,-3.04e+00,2.40e+00,
269,1.12e+00,-1.60e-01,
270,4.00e-01,-1.60e+00,
271,-3.12e+00,1.60e-01,
272,-2.64e+00,2.24e+00,
273,1.04e+00,-2.00e-01,
274,-3.12e+00,-1.68e+00,
275,8.80e-01,2.24e+00,
276,1.04e+00,3.20e-01,
277,-8.00e-02,-2.00e-01,
278,-3.12e+00,-1.60e+00,
279,1.04e+00,2.40e+00,
280,8.00e-01,-4.00e-02,
281,-8.80e-01,-6.00e-01,
282,-3.12e+00,-1.68e+00,
283,1.04e+00,2.36e+00,
284,4.80e-01,-1.72e+00,
285,-3.12e+00,2.00e-01,
286,-2.48e+00,2.36e+00,
287,1.04e+00,-1.60e-01,
288,-3.12e+00,-1.72e+00,
289,1.12e+00,2.36e+00,
290,9.60e-01,0.00e+00,
291,-8.80e-01,-7.60e-01,
292,-3.12e+00,-1.76e+00,
293,1.04e+00,2.32e+00,
294,4.80e-01,-1.72e+00,
295,-3.04e+00,4.40e-01,
296,-1.84e+00,2.32e+00,
297,1.04e+00,-2.40e-01,
298,-3.12e+00,-1.76e+00,
299,1.12e+00,2.32e+00,
300,7.20e-01,-1.80e+00,
301,-3.12e+00,2.00e-01,
302,-2.56e+00,2.32e+00,
303,1.20e+00,-1.60e-01,
304,-3.12e+00,-1.84e+00,
305,1.12e+00,2.32e+00,
306,8.00e-01,-1.88e+00,
307,-3.12e+00,1.20e-01,
308,-2.64e+00,2.28e+00,
309,1.12e+00,-2.00e-01,
310,-3.04e+00,-1.84e+00,
311,1.20e+00,2.32e+00,
312,8.80e-01,-1.84e+00,
313,-3.12e+00,2.40e-01,
314,-2.40e+00,2.32e+00,
315,1.20e+00,-2.80e-01,
