X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-2.995000e+00,5.000000e-03
0,-1.10e+01,-1.12e+01,-4.00e-01,
1,-1.06e+01,-1.18e+01,-1.20e-01,
2,-1.10e+01,-1.12e+01,-3.60e-01,
3,-1.06e+01,-1.18e+01,-1.20e-01,
4,-1.10e+01,-1.12e+01,-4.00e-01,
5,-1.06e+01,-1.18e+01,-1.20e-01,
6,-1.06e+01,-1.18e+01,-1.20e-01,
7,-1.10e+01,-1.12e+01,-3.20e-01,
8,-1.10e+01,-1.18e+01,-3.20e-01,
9,-1.06e+01,-1.12e+01,0.00e+00,
10,-1.10e+01,-1.16e+01,-2.80e-01,
11,-1.06e+01,-1.12e+01,0.00e+00,
12,-1.10e+01,-1.18e+01,0.00e+00,
13,-1.06e+01,-1.12e+01,-2.40e-01,
14,-1.10e+01,-1.18e+01,-2.80e-01,
15,-1.06e+01,-1.12e+01,4.00e-02,
16,-1.06e+01,-1.14e+01,-2.40e-01,
17,-1.10e+01,-1.18e+01,8.00e-02,
18,-1.10e+01,-1.18e+01,8.00e-02,
19,-1.06e+01,-1.12e+01,-2.00e-01,
20,-1.10e+01,-1.12e+01,1.20e-01,
21,-1.06e+01,-1.18e+01,-2.00e-01,
22,-1.10e+01,-1.18e+01,1.60e-01,
23,-1.06e+01,-1.12e+01,-1.60e-01,
24,-1.06e+01,-1.12e+01,-1.20e-01,
25,-1.10e+01,-1.18e+01,1.60e-01,
26,-1.10e+01,-1.12e+01,-8.00e-02,
27,-1.06e+01,-1.18e+01,2.00e-01,
28,-1.10e+01,-1.18e+01,-8.00e-02,
29,-1.06e+01,-1.12e+01,1.60e-01,
30,-1.10e+01,-1.18e+01,1.20e-01,
31,-1.06e+01,-1.12e+01,-8.00e-02,
32,-1.10e+01,-1.12e+01,2.00e-01,
33,-1.06e+01,-1.18e+01,-1.20e-01,
34,-1.06e+01,-1.18e+01,-1.60e-01,
35,-1.10e+01,-1.12e+01,1.60e-01,
36,-1.10e+01,-1.14e+01,-8.00e-02,
37,-1.06e+01,-1.18e+01,1.60e-01,
38,-1.10e+01,-1.12e+01,-8.00e-02,
39,-1.06e+01,-1.18e+01,1.60e-01,
40,-1.10e+01,-1.12e+01,-8.00e-02,
41,-1.06e+01,-1.18e+01,2.00e-01,
42,-1.10e+01,-1.18e+01,-1.60e-01,
43,-1.06e+01,-1.12e+01,1.20e-01,
44,-1.10e+01,-1.18e+01,1.20e-01,
45,-1.06e+01,-1.12e+01,-2.00e-01,
46,-1.10e+01,-1.18e+01,-1.60e-01,
47,-1.06e+01,-1.12e+01,1.20e-01,
48,-1.06e+01,-1.18e+01,1.20e-01,
49,-1.10e+01,-1.12e+01,-1.60e-01,
50,-1.10e+01,-1.18e+01,-1.60e-01,
51,-1.06e+01,-1.10e+01,1.20e-01,
52,-1.10e+01,-1.12e+01,1.20e-01,
53,-1.06e+01,-1.18e+01,-1.20e-01,
54,-1.10e+01,-1.12e+01,-2.00e-01,
55,-1.06e+01,-1.18e+01,1.20e-01,
56,-1.10e+01,-1.18e+01,-2.00e-01,
57,-1.06e+01,-1.12e+01,1.20e-01,
58,-1.10e+01,-1.18e+01,-2.00e-01,
59,-1.06e+01,-1.12e+01,1.20e-01,
60,-1.10e+01,-1.12e+01,-1.60e-01,
61,-1.06e+01,-1.18e+01,1.20e-01,
62,-1.10e+01,-1.18e+01,-1.60e-01,
63,-1.06e+01,-1.12e+01,1.60e-01,
64,-1.10e+01,-1.18e+01,-2.00e-01,
65,-1.06e+01,-1.12e+01,1.20e-01,
66,-1.10e+01,-1.12e+01,-8.00e-02,
67,-1.06e+01,-1.16e+01,1.60e-01,
68,-1.10e+01,-1.12e+01,2.40e-01,
69,-1.06e+01,-1.18e+01,-8.00e-02,
70,-1.10e+01,-1.18e+01,-8.00e-02,
71,-1.06e+01,-1.12e+01,2.40e-01,
72,-1.10e+01,-1.18e+01,-4.00e-02,
73,-1.06e+01,-1.12e+01,2.40e-01,
74,-1.06e+01,-1.18e+01,-4.00e-02,
75,-1.10e+01,-1.12e+01,2.80e-01,
76,-1.06e+01,-1.12e+01,0.00e+00,
77,-1.10e+01,-1.18e+01,2.80e-01,
78,-1.10e+01,-1.12e+01,4.00e-02,
79,-1.06e+01,-1.18e+01,3.20e-01,
80,-1.10e+01,-1.18e+01,3.20e-01,
81,-1.06e+01,-1.12e+01,4.00e-02,
82,-1.10e+01,-1.14e+01,8.00e-02,
83,-1.06e+01,-1.18e+01,4.00e-01,
84,-1.06e+01,-1.12e+01,1.20e-01,
85,-1.10e+01,-1.18e+01,4.40e-01,
86,-1.10e+01,-1.12e+01,1.60e-01,
87,-1.06e+01,-1.18e+01,4.40e-01,
88,-1.06e+01,-1.18e+01,4.40e-01,
89,-1.10e+01,-1.12e+01,1.20e-01,
90,-1.10e+01,-1.18e+01,4.40e-01,
91,-1.06e+01,-1.12e+01,1.60e-01,
92,-1.10e+01,-1.12e+01,1.60e-01,
93,-1.06e+01,-1.18e+01,4.40e-01,
94,-1.10e+01,-1.12e+01,1.60e-01,
95,-1.06e+01,-1.18e+01,4.80e-01,
96,-1.06e+01,-1.18e+01,1.60e-01,
97,-1.10e+01,-1.12e+01,4.80e-01,
98,-1.06e+01,-1.12e+01,1.60e-01,
99,-1.10e+01,-1.18e+01,4.80e-01,
100,-1.10e+01,-1.18e+01,1.60e-01,
101,-1.06e+01,-1.12e+01,4.80e-01,
102,-1.10e+01,-1.12e+01,4.40e-01,
103,-1.06e+01,-1.18e+01,1.60e-01,
104,-1.10e+01,-1.18e+01,1.20e-01,
105,-1.06e+01,-1.12e+01,4.40e-01,
106,-1.10e+01,-1.12e+01,1.20e-01,
107,-1.06e+01,-1.18e+01,4.40e-01,
108,-1.10e+01,-1.10e+01,1.20e-01,
109,-1.06e+01,-1.18e+01,4.40e-01,
110,-1.10e+01,-1.18e+01,1.20e-01,
111,-1.06e+01,-1.12e+01,3.60e-01,
112,-1.10e+01,-1.12e+01,1.20e-01,
113,-1.06e+01,-1.18e+01,3.60e-01,
114,-1.10e+01,-1.18e+01,8.00e-02,
115,-1.06e+01,-1.12e+01,4.00e-01,
116,-1.10e+01,-1.18e+01,3.20e-01,
117,-1.06e+01,-1.12e+01,4.00e-02,
118,-1.10e+01,-1.18e+01,3.20e-01,
119,-1.06e+01,-1.12e+01,0.00e+00,
120,-1.10e+01,-1.18e+01,3.20e-01,
121,-1.06e+01,-1.12e+01,0.00e+00,
122,-1.10e+01,-1.18e+01,2.80e-01,
123,-1.06e+01,-1.12e+01,4.00e-02,
124,-1.06e+01,-1.18e+01,0.00e+00,
125,-1.10e+01,-1.12e+01,3.20e-01,
126,-1.06e+01,-1.12e+01,0.00e+00,
127,-1.10e+01,-1.18e+01,3.20e-01,
128,-1.10e+01,-1.18e+01,3.20e-01,
129,-1.06e+01,-1.12e+01,4.00e-02,
130,-1.10e+01,-1.12e+01,4.00e-02,
131,-1.06e+01,-1.18e+01,3.20e-01,
132,-1.06e+01,-1.18e+01,2.80e-01,
133,-1.10e+01,-1.12e+01,0.00e+00,
134,-1.10e+01,-1.12e+01,4.00e-02,
135,-1.06e+01,-1.18e+01,3.20e-01,
136,-1.10e+01,-1.12e+01,4.00e-02,
137,-1.06e+01,-1.18e+01,3.60e-01,
138,-1.06e+01,-1.12e+01,4.00e-02,
139,-1.10e+01,-1.18e+01,3.60e-01,
140,-1.10e+01,-1.12e+01,3.60e-01,
141,-1.06e+01,-1.18e+01,8.00e-02,
142,-1.10e+01,-1.12e+01,8.00e-02,
143,-1.06e+01,-1.18e+01,4.00e-01,
144,-1.10e+01,-1.18e+01,4.40e-01,
145,-1.06e+01,-1.12e+01,1.20e-01,
146,-1.06e+01,-1.18e+01,1.60e-01,
147,-1.10e+01,-1.12e+01,4.40e-01,
148,-1.06e+01,-1.12e+01,1.60e-01,
149,-1.10e+01,-1.18e+01,4.00e-01,
150,-1.10e+01,-1.18e+01,4.80e-01,
151,-1.06e+01,-1.12e+01,1.60e-01,
152,-1.10e+01,-1.18e+01,1.60e-01,
153,-1.06e+01,-1.12e+01,4.80e-01,
154,-1.10e+01,-1.18e+01,4.80e-01,
155,-1.06e+01,-1.12e+01,2.00e-01,
156,-1.10e+01,-1.10e+01,2.00e-01,
157,-1.06e+01,-1.18e+01,4.80e-01,
158,-1.10e+01,-1.12e+01,4.80e-01,
159,-1.06e+01,-1.18e+01,1.60e-01,
160,-1.10e+01,-1.12e+01,1.60e-01,
161,-1.06e+01,-1.18e+01,4.00e-01,
162,-1.06e+01,-1.18e+01,4.40e-01,
163,-1.10e+01,-1.12e+01,1.60e-01,
164,-1.06e+01,-1.12e+01,4.40e-01,
165,-1.10e+01,-1.18e+01,1.60e-01,
166,-1.10e+01,-1.18e+01,4.00e-01,
167,-1.06e+01,-1.10e+01,1.20e-01,
168,-1.10e+01,-1.18e+01,4.40e-01,
169,-1.06e+01,-1.12e+01,1.20e-01,
170,-1.10e+01,-1.12e+01,4.00e-01,
171,-1.06e+01,-1.18e+01,4.00e-02,
172,-1.10e+01,-1.18e+01,3.60e-01,
173,-1.06e+01,-1.12e+01,4.00e-02,
174,-1.10e+01,-1.12e+01,3.20e-01,
175,-1.06e+01,-1.18e+01,8.00e-02,
176,-1.10e+01,-1.12e+01,0.00e+00,
177,-1.06e+01,-1.18e+01,3.20e-01,
178,-1.10e+01,-1.18e+01,2.80e-01,
179,-1.06e+01,-1.12e+01,-4.00e-02,
180,-1.10e+01,-1.18e+01,2.80e-01,
181,-1.06e+01,-1.10e+01,-4.00e-02,
182,-1.10e+01,-1.18e+01,2.40e-01,
183,-1.06e+01,-1.12e+01,-4.00e-02,
184,-1.10e+01,-1.18e+01,2.40e-01,
185,-1.06e+01,-1.12e+01,-8.00e-02,
186,-1.06e+01,-1.18e+01,2.00e-01,
187,-1.10e+01,-1.12e+01,-8.00e-02,
188,-1.10e+01,-1.18e+01,-8.00e-02,
189,-1.06e+01,-1.12e+01,1.60e-01,
190,-1.10e+01,-1.18e+01,1.20e-01,
191,-1.06e+01,-1.14e+01,-1.20e-01,
192,-1.10e+01,-1.18e+01,1.20e-01,
193,-1.06e+01,-1.12e+01,-1.60e-01,
194,-1.10e+01,-1.12e+01,1.20e-01,
195,-1.06e+01,-1.18e+01,-1.20e-01,
196,-1.10e+01,-1.12e+01,1.20e-01,
197,-1.06e+01,-1.18e+01,-1.60e-01,
198,-1.10e+01,-1.18e+01,-1.60e-01,
199,-1.06e+01,-1.10e+01,1.20e-01,
200,-1.06e+01,-1.12e+01,1.20e-01,
201,-1.10e+01,-1.18e+01,-1.60e-01,
202,-1.10e+01,-1.18e+01,-1.20e-01,
203,-1.08e+01,-1.12e+01,1.20e-01,
204,-1.10e+01,-1.18e+01,-8.00e-02,
205,-1.06e+01,-1.10e+01,1.60e-01,
206,-1.10e+01,-1.18e+01,-2.00e-01,
207,-1.06e+01,-1.12e+01,1.20e-01,
208,-1.10e+01,-1.12e+01,1.60e-01,
209,-1.06e+01,-1.18e+01,-1.60e-01,
210,-1.10e+01,-1.18e+01,2.00e-01,
211,-1.06e+01,-1.12e+01,-1.20e-01,
